underlying,underlying_last,type,expiration,quotedate,strike,last,change,bid,ask,volume,openinterest
GME,167.62,call,07/09/2021,07/14/2021,205.00,0.01,0,0,0,0,1207
GME,167.62,put,07/09/2021,07/14/2021,207.50,16.90,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,207.50,0.01,0,0,0,0,330
GME,167.62,put,07/09/2021,07/14/2021,210.00,19.55,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,210.00,0.01,0,0,0,0,987
GME,167.62,put,07/09/2021,07/14/2021,212.50,22.12,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,212.50,0.02,0,0,0,0,249
GME,167.62,put,07/09/2021,07/14/2021,215.00,24.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,215.00,0.01,0,0,0,0,524
GME,167.62,put,07/09/2021,07/14/2021,217.50,25.96,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,217.50,0.02,0,0,0,0,323
GME,167.62,put,07/09/2021,07/14/2021,220.00,29.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,220.00,0.02,0,0,0,0,1374
GME,167.62,put,07/09/2021,07/14/2021,222.50,32.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,222.50,0.03,0,0,0,0,190
GME,167.62,put,07/09/2021,07/14/2021,225.00,36.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,225.00,0.02,0,0,0,0,626
GME,167.62,put,07/09/2021,07/14/2021,227.50,37.05,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,227.50,0.02,0,0,0,0,182
GME,167.62,put,07/09/2021,07/14/2021,230.00,38.35,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,230.00,0.01,0,0,0,0,681
GME,167.62,put,07/09/2021,07/14/2021,232.50,42.35,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,232.50,0.02,0,0,0,0,442
GME,167.62,put,07/09/2021,07/14/2021,235.00,42.09,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,235.00,0.02,0,0,0,0,236
GME,167.62,put,07/09/2021,07/14/2021,237.50,45.21,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,237.50,0.01,0,0,0,0,213
GME,167.62,put,07/09/2021,07/14/2021,240.00,48.50,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,240.00,0.03,0,0,0,0,616
GME,167.62,put,07/09/2021,07/14/2021,242.50,52.50,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,242.50,0.01,0,0,0,0,109
GME,167.62,put,07/09/2021,07/14/2021,245.00,56.60,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,245.00,0.01,0,0,0,0,354
GME,167.62,put,07/09/2021,07/14/2021,247.50,46.75,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,247.50,0.01,0,0,0,0,193
GME,167.62,put,07/09/2021,07/14/2021,250.00,59.15,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,250.00,0.01,0,0,0,0,3355
GME,167.62,put,07/09/2021,07/14/2021,252.50,62.05,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,252.50,0.02,0,0,0,0,135
GME,167.62,put,07/09/2021,07/14/2021,255.00,62.18,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,255.00,0.01,0,0,0,0,173
GME,167.62,put,07/09/2021,07/14/2021,257.50,66.61,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,257.50,0.01,0,0,0,0,89
GME,167.62,put,07/09/2021,07/14/2021,260.00,69.87,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,260.00,0.01,0,0,0,0,341
GME,167.62,put,07/09/2021,07/14/2021,262.50,72.35,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,262.50,0.01,0,0,0,0,71
GME,167.62,put,07/09/2021,07/14/2021,265.00,74.12,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,265.00,0.01,0,0,0,0,672
GME,167.62,put,07/09/2021,07/14/2021,267.50,78.99,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,267.50,0.01,0,0,0,0,65
GME,167.62,put,07/09/2021,07/14/2021,270.00,80.49,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,270.00,0.01,0,0,0,0,317
GME,167.62,put,07/09/2021,07/14/2021,272.50,71.42,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,272.50,0.03,0,0,0,0,94
GME,167.62,put,07/09/2021,07/14/2021,275.00,88.31,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,275.00,0.01,0,0,0,0,976
GME,167.62,put,07/09/2021,07/14/2021,277.50,90.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,277.50,0.01,0,0,0,0,93
GME,167.62,put,07/09/2021,07/14/2021,280.00,90.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,280.00,0.01,0,0,0,0,1681
GME,167.62,put,07/09/2021,07/14/2021,282.50,98.55,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,282.50,0.02,0,0,0,0,44
GME,167.62,put,07/09/2021,07/14/2021,285.00,91.81,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,285.00,0.02,0,0,0,0,96
GME,167.62,put,07/09/2021,07/14/2021,287.50,94.61,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,287.50,0.03,0,0,0,0,25
GME,167.62,put,07/09/2021,07/14/2021,290.00,103.89,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,290.00,0.01,0,0,0,0,214
GME,167.62,put,07/09/2021,07/14/2021,292.50,65.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,292.50,0.01,0,0,0,0,33
GME,167.62,put,07/09/2021,07/14/2021,295.00,115.70,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,295.00,0.04,0,0,0,0,75
GME,167.62,put,07/09/2021,07/14/2021,297.50,91.05,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,297.50,0.08,0,0,0,0,44
GME,167.62,put,07/09/2021,07/14/2021,300.00,111.44,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,300.00,0.02,0,0,0,0,3065
GME,167.62,put,07/09/2021,07/14/2021,302.50,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,302.50,0.02,0,0,0,0,66
GME,167.62,put,07/09/2021,07/14/2021,305.00,110.15,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,305.00,0.01,0,0,0,0,344
GME,167.62,put,07/09/2021,07/14/2021,307.50,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,307.50,0.01,0,0,0,0,54
GME,167.62,put,07/09/2021,07/14/2021,310.00,101.98,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,310.00,0.01,0,0,0,0,484
GME,167.62,put,07/09/2021,07/14/2021,312.50,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,312.50,0.09,0,0,0,0,12
GME,167.62,put,07/09/2021,07/14/2021,315.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,315.00,0.01,0,0,0,0,116
GME,167.62,put,07/09/2021,07/14/2021,320.00,121.54,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,320.00,0.03,0,0,0,0,392
GME,167.62,put,07/09/2021,07/14/2021,325.00,116.25,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,325.00,0.05,0,0,0,0,124
GME,167.62,put,07/09/2021,07/14/2021,330.00,120.84,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,330.00,0.01,0,0,0,0,275
GME,167.62,put,07/09/2021,07/14/2021,335.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,335.00,0.05,0,0,0,0,81
GME,167.62,put,07/09/2021,07/14/2021,340.00,149.80,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,340.00,0.01,0,0,0,0,276
GME,167.62,put,07/09/2021,07/14/2021,345.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,345.00,0.01,0,0,0,0,166
GME,167.62,put,07/09/2021,07/14/2021,350.00,159.67,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,350.00,0.01,0,0,0,0,2450
GME,167.62,put,07/09/2021,07/14/2021,355.00,158.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,355.00,0.01,0,0,0,0,167
GME,167.62,put,07/09/2021,07/14/2021,360.00,167.12,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,360.00,0.01,0,0,0,0,103
GME,167.62,put,07/09/2021,07/14/2021,365.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,365.00,0.17,0,0,0,0,19
GME,167.62,put,07/09/2021,07/14/2021,370.00,163.90,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,370.00,0.01,0,0,0,0,448
GME,167.62,put,07/09/2021,07/14/2021,375.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,375.00,0.01,0,0,0,0,33
GME,167.62,put,07/09/2021,07/14/2021,380.00,168.75,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,380.00,0.01,0,0,0,0,275
GME,167.62,put,07/09/2021,07/14/2021,390.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,390.00,0.02,0,0,0,0,149
GME,167.62,put,07/09/2021,07/14/2021,400.00,210.52,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,400.00,0.01,0,0,0,0,1837
GME,167.62,put,07/09/2021,07/14/2021,410.00,221.25,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,410.00,0.02,0,0,0,0,322
GME,167.62,put,07/09/2021,07/14/2021,420.00,231.25,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,420.00,0.01,0,0,0,0,169
GME,167.62,put,07/09/2021,07/14/2021,430.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,430.00,0.03,0,0,0,0,22
GME,167.62,put,07/09/2021,07/14/2021,440.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,440.00,0.01,0,0,0,0,133
GME,167.62,put,07/09/2021,07/14/2021,450.00,241.60,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,450.00,0.01,0,0,0,0,891
GME,167.62,put,07/09/2021,07/14/2021,460.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,460.00,0.01,0,0,0,0,140
GME,167.62,put,07/09/2021,07/14/2021,470.00,271.55,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,470.00,0.03,0,0,0,0,68
GME,167.62,put,07/09/2021,07/14/2021,480.00,214.30,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,480.00,0.15,0,0,0,0,149
GME,167.62,put,07/09/2021,07/14/2021,490.00,291.55,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,490.00,0.01,0,0,0,0,200
GME,167.62,put,07/09/2021,07/14/2021,500.00,308.85,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,500.00,0.01,0,0,0,0,750
GME,167.62,put,07/09/2021,07/14/2021,510.00,242.40,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,510.00,0.03,0,0,0,0,19
GME,167.62,put,07/09/2021,07/14/2021,520.00,328.44,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,520.00,0.01,0,0,0,0,68
GME,167.62,put,07/09/2021,07/14/2021,530.00,260.30,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,530.00,0.03,0,0,0,0,52
GME,167.62,put,07/09/2021,07/14/2021,540.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,540.00,0.06,0,0,0,0,237
GME,167.62,put,07/09/2021,07/14/2021,550.00,333.00,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,550.00,0.01,0,0,0,0,205
GME,167.62,put,07/09/2021,07/14/2021,560.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,560.00,0.04,0,0,0,0,23
GME,167.62,put,07/09/2021,07/14/2021,570.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,570.00,0.31,0,0,0,0,28
GME,167.62,put,07/09/2021,07/14/2021,580.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,580.00,0.05,0,0,0,0,246
GME,167.62,put,07/09/2021,07/14/2021,590.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,590.00,0.06,0,0,0,0,17
GME,167.62,put,07/09/2021,07/14/2021,600.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,600.00,0.01,0,0,0,0,890
GME,167.62,put,07/09/2021,07/14/2021,610.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,610.00,0.75,0,0,0,0,41
GME,167.62,put,07/09/2021,07/14/2021,620.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,620.00,0.01,0,0,0,0,15
GME,167.62,put,07/09/2021,07/14/2021,630.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,630.00,0.08,0,0,0,0,33
GME,167.62,put,07/09/2021,07/14/2021,640.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,640.00,0.01,0,0,0,0,88
GME,167.62,put,07/09/2021,07/14/2021,650.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,650.00,0.01,0,0,0,0,914
GME,167.62,put,07/09/2021,07/14/2021,660.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,660.00,0.01,0,0,0,0,135
GME,167.62,put,07/09/2021,07/14/2021,670.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,670.00,0.01,0,0,0,0,789
GME,167.62,put,07/09/2021,07/14/2021,680.00,0,0,0,0,0,0
GME,167.62,call,07/09/2021,07/14/2021,680.00,0.01,0,0,0,0,6992
GME,167.62,put,07/16/2021,07/14/2021,0.50,0.01,0,0,0.01,0,148604
GME,167.62,call,07/16/2021,07/14/2021,0.50,182.00,0,164.10,171.10,0,1
GME,167.62,put,07/16/2021,07/14/2021,1.00,0.01,0,0,6.30,0,30334
GME,167.62,call,07/16/2021,07/14/2021,1.00,215.80,0,162.80,170.70,0,0
GME,167.62,put,07/16/2021,07/14/2021,1.50,0.01,0,0,0,0,5338
GME,167.62,call,07/16/2021,07/14/2021,1.50,273.20,0,162.30,170.30,0,1
GME,167.62,put,07/16/2021,07/14/2021,2.00,0.01,0,0,0,0,8919
GME,167.62,call,07/16/2021,07/14/2021,2.00,272.70,0,161.80,169.70,0,0
GME,167.62,put,07/16/2021,07/14/2021,2.50,0.01,0,0,0,0,4231
GME,167.62,call,07/16/2021,07/14/2021,2.50,97.39,0,161.30,169.30,0,0
GME,167.62,put,07/16/2021,07/14/2021,3.00,0.01,0,0,0,0,3959
GME,167.62,call,07/16/2021,07/14/2021,3.00,41.96,0,160.80,168.70,0,0
GME,167.62,put,07/16/2021,07/14/2021,3.50,0.01,0,0,0.01,0,2158
GME,167.62,call,07/16/2021,07/14/2021,3.50,44.45,0,160.30,168.30,0,0
GME,167.62,put,07/16/2021,07/14/2021,4.00,0.01,0,0,0,0,7416
GME,167.62,call,07/16/2021,07/14/2021,4.00,192.00,0,160.65,167.60,0,10
GME,167.62,put,07/16/2021,07/14/2021,4.50,0.01,0,0,0,0,1408
GME,167.62,call,07/16/2021,07/14/2021,4.50,62.76,0,159.30,167.10,0,0
GME,167.62,put,07/16/2021,07/14/2021,5.00,0.01,0,0,0,0,18874
GME,167.62,call,07/16/2021,07/14/2021,5.00,214.20,0,159.70,166.60,0,1
GME,167.62,put,07/16/2021,07/14/2021,5.50,0.01,0,0,0.01,0,3668
GME,167.62,call,07/16/2021,07/14/2021,5.50,62.79,0,158.30,166.10,0,0
GME,167.62,put,07/16/2021,07/14/2021,6.00,0.01,0,0,0.01,10,7251
GME,167.62,call,07/16/2021,07/14/2021,6.00,95.00,0,157.80,165.80,0,0
GME,167.62,put,07/16/2021,07/14/2021,7.00,0.01,0,0,0.01,0,6661
GME,167.62,call,07/16/2021,07/14/2021,7.00,212.50,0,156.85,164.80,0,3
GME,167.62,put,07/16/2021,07/14/2021,8.00,0.01,0,0,0.01,0,3070
GME,167.62,call,07/16/2021,07/14/2021,8.00,119.00,0,155.80,163.80,0,0
GME,167.62,put,07/16/2021,07/14/2021,9.00,0.01,0,0,0.01,0,1943
GME,167.62,call,07/16/2021,07/14/2021,9.00,92.10,0,155.80,162.80,0,1
GME,167.62,put,07/16/2021,07/14/2021,10.00,0.01,0,0,0.01,0,16304
GME,167.62,call,07/16/2021,07/14/2021,10.00,189.20,0,154.80,161.80,0,6
GME,167.62,put,07/16/2021,07/14/2021,11.00,0.01,0,0,0.01,0,948
GME,167.62,call,07/16/2021,07/14/2021,11.00,169.10,0,153.55,160.65,0,1
GME,167.62,put,07/16/2021,07/14/2021,12.00,0.01,0,0,0.01,0,9240
GME,167.62,call,07/16/2021,07/14/2021,12.00,248.05,0,152.55,159.55,0,5
GME,167.62,put,07/16/2021,07/14/2021,13.00,0.01,0,0,0.01,0,665
GME,167.62,call,07/16/2021,07/14/2021,13.00,108.20,0,151.70,158.80,0,2
GME,167.62,put,07/16/2021,07/14/2021,14.00,0.01,0,0,0.01,0,2036
GME,167.62,call,07/16/2021,07/14/2021,14.00,34.20,0,150.60,157.80,0,2
GME,167.62,put,07/16/2021,07/14/2021,15.00,0.01,0,0,0.01,0,10028
GME,167.62,call,07/16/2021,07/14/2021,15.00,155.55,-39.10,149.25,153.65,1,136
GME,167.62,put,07/16/2021,07/14/2021,16.00,0.01,0,0,0.01,0,5168
GME,167.62,call,07/16/2021,07/14/2021,16.00,197.00,0,148.60,155.80,0,17
GME,167.62,put,07/16/2021,07/14/2021,17.00,0.01,0,0,0.01,0,1937
GME,167.62,call,07/16/2021,07/14/2021,17.00,224.20,0,147.65,153.20,0,15
GME,167.62,put,07/16/2021,07/14/2021,20.00,0.01,0,0,0.01,2,20818
GME,167.62,call,07/16/2021,07/14/2021,20.00,152.80,-17.93,144.55,151.80,1,46
GME,167.62,put,07/16/2021,07/14/2021,21.00,0.01,0,0,0,0,1042
GME,167.62,call,07/16/2021,07/14/2021,21.00,203.05,0,143.55,150.60,0,48
GME,167.62,put,07/16/2021,07/14/2021,22.00,0.01,0,0,0.01,0,788
GME,167.62,call,07/16/2021,07/14/2021,22.00,155.30,-11.95,142.10,148.10,1,208
GME,167.62,put,07/16/2021,07/14/2021,23.00,0.01,0,0,0.02,0,693
GME,167.62,call,07/16/2021,07/14/2021,23.00,160.35,0,141.60,147.10,0,97
GME,167.62,put,07/16/2021,07/14/2021,24.00,0.01,0,0,0.01,0,401
GME,167.62,call,07/16/2021,07/14/2021,24.00,164.65,0,140.65,144.65,0,212
GME,167.62,put,07/16/2021,07/14/2021,25.00,0.01,0,0,0.01,25,4861
GME,167.62,call,07/16/2021,07/14/2021,25.00,165.00,0,138.85,143.65,0,455
GME,167.62,put,07/16/2021,07/14/2021,26.00,0.01,0,0,0.01,0,137
GME,167.62,call,07/16/2021,07/14/2021,26.00,133.25,0,137.80,145.80,0,22
GME,167.62,put,07/16/2021,07/14/2021,27.00,0.01,0,0,0.02,0,318
GME,167.62,call,07/16/2021,07/14/2021,27.00,164.30,0,137.60,141.65,0,279
GME,167.62,put,07/16/2021,07/14/2021,28.00,0.01,0,0,0.01,0,171
GME,167.62,call,07/16/2021,07/14/2021,28.00,155.40,0,135.80,143.80,0,2
GME,167.62,put,07/16/2021,07/14/2021,29.00,0.02,0,0,0.01,0,1036
GME,167.62,call,07/16/2021,07/14/2021,29.00,286.00,0,135.55,141.70,0,1
GME,167.62,put,07/16/2021,07/14/2021,30.00,0.01,0,0,0.01,3,17655
GME,167.62,call,07/16/2021,07/14/2021,30.00,142.19,-34.51,134.75,138.65,1,199
GME,167.62,put,07/16/2021,07/14/2021,31.00,0.01,0,0,0.01,0,258
GME,167.62,call,07/16/2021,07/14/2021,31.00,168.55,0,133.20,140.55,0,10
GME,167.62,put,07/16/2021,07/14/2021,32.00,0.01,0,0,0,0,786
GME,167.62,call,07/16/2021,07/14/2021,32.00,61.00,0,131.80,139.80,0,0
GME,167.62,put,07/16/2021,07/14/2021,33.00,0.30,0,0,0.01,0,1128
GME,167.62,call,07/16/2021,07/14/2021,33.00,196.70,0,130.85,138.80,0,2
GME,167.62,put,07/16/2021,07/14/2021,34.00,0.01,0,0,0.02,0,405
GME,167.62,call,07/16/2021,07/14/2021,34.00,186.60,0,130.70,134.65,0,408
GME,167.62,put,07/16/2021,07/14/2021,35.00,0.02,0.01,0,0.03,1,1588
GME,167.62,call,07/16/2021,07/14/2021,35.00,137.00,-8.20,129.55,133.65,4,193
GME,167.62,put,07/16/2021,07/14/2021,36.00,0.01,0,0,0.01,0,152
GME,167.62,call,07/16/2021,07/14/2021,36.00,182.50,0,128.45,134.10,0,90
GME,167.62,put,07/16/2021,07/14/2021,37.00,0.02,0,0,0.06,0,194
GME,167.62,call,07/16/2021,07/14/2021,37.00,275.80,0,127.60,133.10,0,61
GME,167.62,put,07/16/2021,07/14/2021,38.00,0.03,0,0,0.05,0,108
GME,167.62,call,07/16/2021,07/14/2021,38.00,104.00,0,126.45,133.80,0,2
GME,167.62,put,07/16/2021,07/14/2021,39.00,0.01,0,0,0.01,0,272
GME,167.62,call,07/16/2021,07/14/2021,39.00,174.62,0,124.80,131.10,0,64
GME,167.62,put,07/16/2021,07/14/2021,40.00,0.01,-0.01,0,0.01,2,7659
GME,167.62,call,07/16/2021,07/14/2021,40.00,133.56,-13.44,124.30,128.65,6,386
GME,167.62,put,07/16/2021,07/14/2021,41.00,0.04,0,0,0.01,0,189
GME,167.62,call,07/16/2021,07/14/2021,41.00,168.00,0,123.70,129.10,0,95
GME,167.62,put,07/16/2021,07/14/2021,42.00,0.07,0,0,0.01,0,639
GME,167.62,call,07/16/2021,07/14/2021,42.00,127.55,-46.60,122.70,129.80,1,2
GME,167.62,put,07/16/2021,07/14/2021,43.00,0.04,0,0,0.02,0,220
GME,167.62,call,07/16/2021,07/14/2021,43.00,171.35,0,121.35,128.70,0,16
GME,167.62,put,07/16/2021,07/14/2021,44.00,0.01,0,0,0.01,0,111
GME,167.62,call,07/16/2021,07/14/2021,44.00,134.65,0,119.80,126.10,0,77
GME,167.62,put,07/16/2021,07/14/2021,45.00,0.01,0,0,0.01,0,1338
GME,167.62,call,07/16/2021,07/14/2021,45.00,154.00,0,119.70,126.60,0,30
GME,167.62,put,07/16/2021,07/14/2021,46.00,0.01,0,0,0.01,0,286
GME,167.62,call,07/16/2021,07/14/2021,46.00,133.50,0,118.50,124.10,0,63
GME,167.62,put,07/16/2021,07/14/2021,47.00,0.01,0,0,0.03,0,323
GME,167.62,call,07/16/2021,07/14/2021,47.00,218.45,0,116.80,124.85,0,13
GME,167.62,put,07/16/2021,07/14/2021,48.00,0.02,0,0,0.03,0,393
