underlying,underlying_last,type,expiration,quotedate,strike,last,change,bid,ask,volume,openinterest
GME,166.82,put,07/16/2021,07/15/2021,48.00,0.02,0,0,0.01,0,393
GME,166.82,call,07/16/2021,07/15/2021,48.00,118.47,0,115.15,122.90,0,85
GME,166.82,put,07/16/2021,07/15/2021,49.00,0.01,0,0,0.01,5,242
GME,166.82,call,07/16/2021,07/15/2021,49.00,114.10,-27.66,114.15,118.90,1,250
GME,166.82,put,07/16/2021,07/15/2021,50.00,0.01,0,0.01,0.02,168,17446
GME,166.82,call,07/16/2021,07/15/2021,50.00,112.50,-7.30,113.15,118.85,8,390
GME,166.82,put,07/16/2021,07/15/2021,55.00,0.01,0,0.01,0.02,12,1585
GME,166.82,call,07/16/2021,07/15/2021,55.00,113.85,0,108.15,113.90,0,648
GME,166.82,put,07/16/2021,07/15/2021,60.00,0.01,0,0.01,0.02,119,7021
GME,166.82,call,07/16/2021,07/15/2021,60.00,100.55,-13.50,103.15,110.00,16,1105
GME,166.82,put,07/16/2021,07/15/2021,65.00,0.02,-0.01,0.01,0.03,50,902
GME,166.82,call,07/16/2021,07/15/2021,65.00,123.10,0,98.15,104.30,0,63
GME,166.82,put,07/16/2021,07/15/2021,70.00,0.01,-0.02,0.01,0.02,180,3875
GME,166.82,call,07/16/2021,07/15/2021,70.00,91.28,-9.18,93.15,98.60,36,147
GME,166.82,put,07/16/2021,07/15/2021,75.00,0.03,-0.03,0.01,0.04,18,3228
GME,166.82,call,07/16/2021,07/15/2021,75.00,89.45,-3.55,90.30,93.80,2,219
GME,166.82,put,07/16/2021,07/15/2021,80.00,0.03,-0.04,0.01,0.05,25,2309
GME,166.82,call,07/16/2021,07/15/2021,80.00,83.29,-13.71,83.15,88.80,1,561
GME,166.82,put,07/16/2021,07/15/2021,85.00,0.05,-0.05,0.01,0.04,37,730
GME,166.82,call,07/16/2021,07/15/2021,85.00,92.80,0,78.15,83.90,0,449
GME,166.82,put,07/16/2021,07/15/2021,90.00,0.02,-0.10,0.01,0.04,71,2119
GME,166.82,call,07/16/2021,07/15/2021,90.00,80.30,0.97,73.15,79.35,3,474
GME,166.82,put,07/16/2021,07/15/2021,95.00,0.08,-0.12,0.01,0.05,51,836
GME,166.82,call,07/16/2021,07/15/2021,95.00,73.20,-15.80,68.15,73.45,1,101
GME,166.82,put,07/16/2021,07/15/2021,100.00,0.03,-0.19,0.03,0.06,719,10318
GME,166.82,call,07/16/2021,07/15/2021,100.00,65.50,-5.80,63.30,67.80,132,667
GME,166.82,put,07/16/2021,07/15/2021,105.00,0.08,-0.22,0.04,0.08,83,633
GME,166.82,call,07/16/2021,07/15/2021,105.00,71.34,0,58.15,64.45,0,185
GME,166.82,put,07/16/2021,07/15/2021,110.00,0.10,-0.17,0.06,0.10,162,912
GME,166.82,call,07/16/2021,07/15/2021,110.00,52.15,-5.72,53.15,57.80,2,192
GME,166.82,put,07/16/2021,07/15/2021,115.00,0.12,-0.28,0.10,0.17,211,438
GME,166.82,call,07/16/2021,07/15/2021,115.00,45.55,-13.86,48.15,53.80,2,505
GME,166.82,put,07/16/2021,07/15/2021,120.00,0.15,-0.29,0.12,0.16,443,1221
GME,166.82,call,07/16/2021,07/15/2021,120.00,43.72,-4.08,43.15,49.70,21,151
GME,166.82,put,07/16/2021,07/15/2021,125.00,0.18,-0.36,0.15,0.20,298,1494
GME,166.82,call,07/16/2021,07/15/2021,125.00,35.49,-22.51,38.15,43.75,21,221
GME,166.82,put,07/16/2021,07/15/2021,130.00,0.21,-0.44,0.20,0.24,1029,1017
GME,166.82,call,07/16/2021,07/15/2021,130.00,32.59,-10.91,33.15,40.20,2,258
GME,166.82,put,07/16/2021,07/15/2021,135.00,0.26,-0.56,0.23,0.30,644,898
GME,166.82,call,07/16/2021,07/15/2021,135.00,46.73,0,28.20,36.00,0,67
GME,166.82,put,07/16/2021,07/15/2021,140.00,0.33,-0.72,0.30,0.35,1872,1671
GME,166.82,call,07/16/2021,07/15/2021,140.00,21.44,-7.83,23.25,30.00,121,283
GME,166.82,put,07/16/2021,07/15/2021,145.00,0.35,-1.00,0.36,0.44,6526,1394
GME,166.82,call,07/16/2021,07/15/2021,145.00,21.75,-0.98,18.35,25.25,10,118
GME,166.82,put,07/16/2021,07/15/2021,150.00,0.55,-1.18,0.51,0.60,9838,6105
GME,166.82,call,07/16/2021,07/15/2021,150.00,16.34,-1.82,14.85,20.85,117,1357
GME,166.82,put,07/16/2021,07/15/2021,155.00,0.86,-1.49,0.73,0.86,6428,1189
GME,166.82,call,07/16/2021,07/15/2021,155.00,11.85,-2.65,10.35,16.00,309,403
GME,166.82,put,07/16/2021,07/15/2021,160.00,1.50,-1.90,1.50,1.65,6607,2768
GME,166.82,call,07/16/2021,07/15/2021,160.00,8.35,-2.00,7.65,9.30,1137,393
GME,166.82,put,07/16/2021,07/15/2021,165.00,3.00,-1.95,2.85,3.50,2434,1733
GME,166.82,call,07/16/2021,07/15/2021,165.00,5.10,-2.75,4.50,5.10,1393,346
GME,166.82,put,07/16/2021,07/15/2021,170.00,6.01,-1.19,5.45,6.70,1471,2728
GME,166.82,call,07/16/2021,07/15/2021,170.00,2.80,-2.11,2.55,2.95,3711,963
GME,166.82,put,07/16/2021,07/15/2021,175.00,9.81,-0.69,8.90,10.50,521,1663
GME,166.82,call,07/16/2021,07/15/2021,175.00,1.56,-1.54,1.46,1.86,2103,662
GME,166.82,put,07/16/2021,07/15/2021,180.00,14.35,-0.15,13.20,15.65,595,1900
GME,166.82,call,07/16/2021,07/15/2021,180.00,0.90,-1.20,0.82,0.99,2428,1519
GME,166.82,put,07/16/2021,07/15/2021,185.00,20.00,1.25,17.70,19.45,298,1364
GME,166.82,call,07/16/2021,07/15/2021,185.00,0.66,-0.79,0.55,0.67,1707,1032
GME,166.82,put,07/16/2021,07/15/2021,190.00,24.64,1.03,22.70,24.60,297,1444
GME,166.82,call,07/16/2021,07/15/2021,190.00,0.46,-0.61,0.41,0.48,2042,1806
GME,166.82,put,07/16/2021,07/15/2021,195.00,29.23,1.20,27.65,29.80,103,691
GME,166.82,call,07/16/2021,07/15/2021,195.00,0.35,-0.55,0.28,0.39,843,1069
GME,166.82,put,07/16/2021,07/15/2021,200.00,33.64,0.04,32.70,34.60,500,2347
GME,166.82,call,07/16/2021,07/15/2021,200.00,0.31,-0.46,0.27,0.33,3428,5248
GME,166.82,put,07/16/2021,07/15/2021,205.00,40.06,0.89,37.35,39.60,10,149
GME,166.82,call,07/16/2021,07/15/2021,205.00,0.27,-0.39,0.05,0.30,469,825
GME,166.82,put,07/16/2021,07/15/2021,210.00,43.56,0.36,40.25,44.55,148,338
GME,166.82,call,07/16/2021,07/15/2021,210.00,0.25,-0.34,0.22,0.25,600,1525
GME,166.82,put,07/16/2021,07/15/2021,215.00,51.75,12.50,45.50,49.55,67,155
GME,166.82,call,07/16/2021,07/15/2021,215.00,0.20,-0.32,0.17,0.24,424,547
GME,166.82,put,07/16/2021,07/15/2021,220.00,55.94,2.07,50.30,54.60,145,404
GME,166.82,call,07/16/2021,07/15/2021,220.00,0.16,-0.37,0.15,0.21,763,1871
GME,166.82,put,07/16/2021,07/15/2021,225.00,61.45,8.93,57.60,59.55,157,208
GME,166.82,call,07/16/2021,07/15/2021,225.00,0.18,-0.28,0.14,0.19,186,914
GME,166.82,put,07/16/2021,07/15/2021,230.00,63.65,-0.55,61.80,64.65,10,605
GME,166.82,call,07/16/2021,07/15/2021,230.00,0.14,-0.32,0.14,0.17,343,2062
GME,166.82,put,07/16/2021,07/15/2021,235.00,70.88,15.38,65.60,71.80,171,216
GME,166.82,call,07/16/2021,07/15/2021,235.00,0.15,-0.23,0.14,0.16,145,595
GME,166.82,put,07/16/2021,07/15/2021,240.00,79.78,9.78,71.75,75.00,25,252
GME,166.82,call,07/16/2021,07/15/2021,240.00,0.13,-0.22,0.11,0.12,268,1080
GME,166.82,put,07/16/2021,07/15/2021,245.00,53.22,0,76.00,82.15,0,27
GME,166.82,call,07/16/2021,07/15/2021,245.00,0.14,-0.25,0.08,0.14,181,368
GME,166.82,put,07/16/2021,07/15/2021,250.00,84.81,-0.19,82.20,87.00,47,635
GME,166.82,call,07/16/2021,07/15/2021,250.00,0.11,-0.23,0.10,0.11,1353,4435
GME,166.82,put,07/16/2021,07/15/2021,255.00,89.18,21.78,84.15,92.10,1,18
GME,166.82,call,07/16/2021,07/15/2021,255.00,0.10,-0.12,0.10,0.11,71,412
GME,166.82,put,07/16/2021,07/15/2021,260.00,99.55,9.80,91.80,94.75,10,818
GME,166.82,call,07/16/2021,07/15/2021,260.00,0.10,-0.18,0.07,0.10,220,815
GME,166.82,put,07/16/2021,07/15/2021,270.00,105.70,9.49,102.25,106.95,2,235
GME,166.82,call,07/16/2021,07/15/2021,270.00,0.09,-0.13,0.05,0.10,127,1169
GME,166.82,put,07/16/2021,07/15/2021,280.00,116.55,4.87,111.55,114.85,5,108
GME,166.82,call,07/16/2021,07/15/2021,280.00,0.05,-0.16,0.04,0.07,108,624
GME,166.82,put,07/16/2021,07/15/2021,290.00,122.85,7.09,121.90,126.85,2,111
GME,166.82,call,07/16/2021,07/15/2021,290.00,0.07,-0.11,0.03,0.08,193,728
GME,166.82,put,07/16/2021,07/15/2021,300.00,139.46,9.46,131.20,136.90,39,854
GME,166.82,call,07/16/2021,07/15/2021,300.00,0.05,-0.10,0.03,0.06,1308,8390
GME,166.82,put,07/16/2021,07/15/2021,310.00,148.50,5.50,141.15,146.90,1,111
GME,166.82,call,07/16/2021,07/15/2021,310.00,0.05,-0.07,0.03,0.05,201,763
GME,166.82,put,07/16/2021,07/15/2021,320.00,157.30,26.41,151.95,156.90,1,109
GME,166.82,call,07/16/2021,07/15/2021,320.00,0.03,-0.09,0.02,0.04,56,1062
GME,166.82,put,07/16/2021,07/15/2021,330.00,161.63,0,161.15,166.90,0,62
GME,166.82,call,07/16/2021,07/15/2021,330.00,0.03,-0.04,0.01,0.05,179,1231
GME,166.82,put,07/16/2021,07/15/2021,340.00,146.43,0,169.15,176.90,0,59
GME,166.82,call,07/16/2021,07/15/2021,340.00,0.04,-0.04,0.01,0.05,71,657
GME,166.82,put,07/16/2021,07/15/2021,350.00,186.00,25.18,181.75,186.90,2,81
GME,166.82,call,07/16/2021,07/15/2021,350.00,0.05,-0.02,0.02,0.03,773,2029
GME,166.82,put,07/16/2021,07/15/2021,360.00,173.50,0,191.75,196.95,0,27
GME,166.82,call,07/16/2021,07/15/2021,360.00,0.03,-0.04,0.03,0.04,26,269
GME,166.82,put,07/16/2021,07/15/2021,370.00,190.00,0,201.75,206.90,0,30
GME,166.82,call,07/16/2021,07/15/2021,370.00,0.02,-0.04,0.01,0.06,8,717
GME,166.82,put,07/16/2021,07/15/2021,380.00,195.73,0,211.90,216.90,0,27
GME,166.82,call,07/16/2021,07/15/2021,380.00,0.03,-0.02,0.02,0.12,17,578
GME,166.82,put,07/16/2021,07/15/2021,390.00,181.50,0,221.75,226.90,0,23
GME,166.82,call,07/16/2021,07/15/2021,390.00,0.02,-0.06,0.02,0.03,13,509
GME,166.82,put,07/16/2021,07/15/2021,400.00,228.50,0,231.75,236.90,0,62
GME,166.82,call,07/16/2021,07/15/2021,400.00,0.03,-0.01,0.02,0.04,417,4362
GME,166.82,put,07/16/2021,07/15/2021,410.00,205.80,0,241.75,246.90,0,29
GME,166.82,call,07/16/2021,07/15/2021,410.00,0.08,0.03,0.01,0.05,10,616
GME,166.82,put,07/16/2021,07/15/2021,420.00,221.00,0,251.80,256.90,0,132
GME,166.82,call,07/16/2021,07/15/2021,420.00,0.02,-0.03,0.02,0.05,28,753
GME,166.82,put,07/16/2021,07/15/2021,430.00,231.05,0,261.75,266.90,0,33
GME,166.82,call,07/16/2021,07/15/2021,430.00,0.07,0.02,0.01,0.02,11,502
GME,166.82,put,07/16/2021,07/15/2021,440.00,230.27,0,271.75,276.90,0,58
GME,166.82,call,07/16/2021,07/15/2021,440.00,0.03,-0.06,0.01,0.08,2,270
GME,166.82,put,07/16/2021,07/15/2021,450.00,248.00,0,281.75,286.90,0,7
GME,166.82,call,07/16/2021,07/15/2021,450.00,0.02,-0.02,0.01,0.02,9,1326
GME,166.82,put,07/16/2021,07/15/2021,460.00,311.55,0,291.80,296.90,0,8
GME,166.82,call,07/16/2021,07/15/2021,460.00,0.08,0,0.01,0.02,0,222
GME,166.82,put,07/16/2021,07/15/2021,470.00,297.05,0,299.65,307.05,0,26
GME,166.82,call,07/16/2021,07/15/2021,470.00,0.03,-0.03,0.01,0.14,1,125
GME,166.82,put,07/16/2021,07/15/2021,480.00,216.30,0,309.65,317.05,0,7
GME,166.82,call,07/16/2021,07/15/2021,480.00,0.02,-0.04,0.01,0.04,2,814
GME,166.82,put,07/16/2021,07/15/2021,490.00,269.35,0,319.65,327.00,0,15
GME,166.82,call,07/16/2021,07/15/2021,490.00,0.04,0,0.01,0.06,0,257
GME,166.82,put,07/16/2021,07/15/2021,500.00,309.02,0,329.25,336.85,0,137
GME,166.82,call,07/16/2021,07/15/2021,500.00,0.01,-0.03,0.01,0.02,124,3478
GME,166.82,put,07/16/2021,07/15/2021,510.00,316.25,0,339.65,347.00,0,46
GME,166.82,call,07/16/2021,07/15/2021,510.00,0.02,-0.01,0.01,0.03,10,511
GME,166.82,put,07/16/2021,07/15/2021,520.00,328.80,0,349.20,357.00,0,10
GME,166.82,call,07/16/2021,07/15/2021,520.00,0.04,-0.06,0.01,0.14,5,204
GME,166.82,put,07/16/2021,07/15/2021,530.00,336.05,0,359.20,367.00,0,6
GME,166.82,call,07/16/2021,07/15/2021,530.00,0.04,0.01,0.01,0.02,5,149
GME,166.82,put,07/16/2021,07/15/2021,540.00,345.95,0,369.20,377.05,0,30
GME,166.82,call,07/16/2021,07/15/2021,540.00,0.05,0,0.01,0.08,0,217
GME,166.82,put,07/16/2021,07/15/2021,550.00,351.40,0,379.20,387.00,0,6
GME,166.82,call,07/16/2021,07/15/2021,550.00,0.03,0,0.01,0.02,10,1148
GME,166.82,put,07/16/2021,07/15/2021,560.00,361.39,0,389.20,397.00,0,4
GME,166.82,call,07/16/2021,07/15/2021,560.00,0.01,-0.07,0.01,0.04,2,242
GME,166.82,put,07/16/2021,07/15/2021,570.00,406.35,0,399.20,407.00,0,1
GME,166.82,call,07/16/2021,07/15/2021,570.00,0.02,-0.02,0.01,0.02,9,161
GME,166.82,put,07/16/2021,07/15/2021,580.00,430.15,0,409.20,417.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,580.00,0.08,0,0.01,0.10,0,172
GME,166.82,put,07/16/2021,07/15/2021,590.00,372.15,0,419.20,427.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,590.00,0.01,-0.04,0.01,0.12,26,157
GME,166.82,put,07/16/2021,07/15/2021,600.00,389.45,0,429.20,437.00,0,16
GME,166.82,call,07/16/2021,07/15/2021,600.00,0.01,-0.02,0.01,0.03,412,3559
GME,166.82,put,07/16/2021,07/15/2021,610.00,0,0,439.20,447.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,610.00,0.04,0.01,0.01,0.13,19,262
GME,166.82,put,07/16/2021,07/15/2021,620.00,494.50,0,449.20,457.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,620.00,0.03,0.01,0.01,0.05,20,123
GME,166.82,put,07/16/2021,07/15/2021,630.00,0,0,459.20,467.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,630.00,0.04,-0.02,0.01,0.06,11,121
GME,166.82,put,07/16/2021,07/15/2021,640.00,474.55,0,469.20,477.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,640.00,0.01,-0.06,0.01,0.07,15,73
GME,166.82,put,07/16/2021,07/15/2021,650.00,564.25,0,479.20,487.00,0,2
GME,166.82,call,07/16/2021,07/15/2021,650.00,0.03,-0.03,0.01,0.02,26,471
GME,166.82,put,07/16/2021,07/15/2021,660.00,491.95,0,489.20,497.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,660.00,0.03,-0.10,0.01,0.05,10,206
GME,166.82,put,07/16/2021,07/15/2021,670.00,0,0,499.20,507.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,670.00,0.01,-0.03,0,0.03,2,98
GME,166.82,put,07/16/2021,07/15/2021,680.00,489.22,0,509.20,517.00,0,2
GME,166.82,call,07/16/2021,07/15/2021,680.00,0.02,-0.01,0.01,0.04,84,516
GME,166.82,put,07/16/2021,07/15/2021,700.00,501.34,0,529.20,537.05,0,9
GME,166.82,call,07/16/2021,07/15/2021,700.00,0.02,0,0.01,0.02,180,2098
GME,166.82,put,07/16/2021,07/15/2021,720.00,520.08,0,549.20,557.00,0,0
GME,166.82,call,07/16/2021,07/15/2021,720.00,0.02,0,0.01,0.03,0,296
GME,166.82,put,07/16/2021,07/15/2021,740.00,580.13,0,569.20,577.00,0,3
GME,166.82,call,07/16/2021,07/15/2021,740.00,0.01,-0.02,0.01,0.02,29,1179
GME,166.82,put,07/16/2021,07/15/2021,760.00,511.84,0,589.20,597.00,0,10
GME,166.82,call,07/16/2021,07/15/2021,760.00,0.01,-0.01,0.01,0.02,4,1822
GME,166.82,put,07/16/2021,07/15/2021,780.00,613.01,32.00,609.20,617.00,6,38
GME,166.82,call,07/16/2021,07/15/2021,780.00,0.01,0,0.01,0.02,69,3716
GME,166.82,put,07/16/2021,07/15/2021,800.00,601.01,0,629.20,637.00,0,20
GME,166.82,call,07/16/2021,07/15/2021,800.00,0.01,-0.02,0.01,0.02,4455,57248
GME,166.82,put,07/23/2021,07/15/2021,10.00,0.01,0,0,0.02,88,269
GME,166.82,call,07/23/2021,07/15/2021,10.00,206.65,0,154.45,159.50,0,1
GME,166.82,put,07/23/2021,07/15/2021,20.00,0.03,0.02,0.01,0.02,17,97
GME,166.82,call,07/23/2021,07/15/2021,20.00,0,0,144.45,149.55,0,0
GME,166.82,put,07/23/2021,07/15/2021,30.00,0.04,0.03,0.01,0.04,474,122
GME,166.82,call,07/23/2021,07/15/2021,30.00,181.80,0,134.45,139.55,0,1
GME,166.82,put,07/23/2021,07/15/2021,40.00,0.06,0.03,0.01,0.09,51,54
GME,166.82,call,07/23/2021,07/15/2021,40.00,0,0,124.45,129.55,0,0
GME,166.82,put,07/23/2021,07/15/2021,50.00,0.21,0.15,0.09,0.18,359,738
GME,166.82,call,07/23/2021,07/15/2021,50.00,263.25,0,114.50,119.60,0,21
GME,166.82,put,07/23/2021,07/15/2021,60.00,0.24,0.07,0.20,0.26,132,132
GME,166.82,call,07/23/2021,07/15/2021,60.00,117.64,0,104.60,109.65,0,3
GME,166.82,put,07/23/2021,07/15/2021,70.00,0.34,0.16,0.28,0.36,298,775
GME,166.82,call,07/23/2021,07/15/2021,70.00,106.39,0,94.70,99.75,0,5
GME,166.82,put,07/23/2021,07/15/2021,80.00,0.41,0.14,0.39,0.45,79,143
GME,166.82,call,07/23/2021,07/15/2021,80.00,81.67,-23.25,84.85,89.90,1,1
GME,166.82,put,07/23/2021,07/15/2021,90.00,0.57,0.15,0.53,0.64,153,427
GME,166.82,call,07/23/2021,07/15/2021,90.00,109.17,0,74.95,80.05,0,1
GME,166.82,put,07/23/2021,07/15/2021,100.00,0.75,0.05,0.75,0.77,1197,605
GME,166.82,call,07/23/2021,07/15/2021,100.00,61.49,-21.90,65.20,68.60,61,14
GME,166.82,put,07/23/2021,07/15/2021,110.00,0.87,-0.09,0.82,0.93,509,204
GME,166.82,call,07/23/2021,07/15/2021,110.00,114.02,0,55.35,60.65,0,3
GME,166.82,put,07/23/2021,07/15/2021,120.00,1.09,-0.22,1.05,1.17,624,460
GME,166.82,call,07/23/2021,07/15/2021,120.00,46.59,-1.87,45.60,50.40,16,19
GME,166.82,put,07/23/2021,07/15/2021,130.00,1.54,-0.24,1.45,1.54,1018,765
GME,166.82,call,07/23/2021,07/15/2021,130.00,73.25,0,36.05,41.00,0,3
GME,166.82,put,07/23/2021,07/15/2021,140.00,2.30,-0.45,2.19,2.36,1806,618
GME,166.82,call,07/23/2021,07/15/2021,140.00,24.70,-9.79,26.85,31.50,26,9
GME,166.82,put,07/23/2021,07/15/2021,150.00,3.85,-0.50,3.70,4.00,3013,1408
GME,166.82,call,07/23/2021,07/15/2021,150.00,19.47,-5.77,18.65,21.75,98,22
GME,166.82,put,07/23/2021,07/15/2021,155.00,5.26,-0.45,4.95,5.30,477,445
GME,166.82,call,07/23/2021,07/15/2021,155.00,15.24,-9.01,15.70,17.55,56,2
GME,166.82,put,07/23/2021,07/15/2021,160.00,6.95,-0.14,6.70,7.20,2020,970
GME,166.82,call,07/23/2021,07/15/2021,160.00,13.80,-0.90,13.25,14.90,1535,27
GME,166.82,put,07/23/2021,07/15/2021,165.00,9.54,0.34,8.35,9.70,655,217
GME,166.82,call,07/23/2021,07/15/2021,165.00,11.00,-0.39,9.75,12.00,1546,17
GME,166.82,put,07/23/2021,07/15/2021,167.50,11.14,0.54,9.75,11.15,362,82
GME,166.82,call,07/23/2021,07/15/2021,167.50,9.99,-0.41,9.30,10.40,84,13
GME,166.82,put,07/23/2021,07/15/2021,170.00,12.43,0.78,11.20,12.70,343,546
GME,166.82,call,07/23/2021,07/15/2021,170.00,8.90,-0.45,7.80,9.60,474,133
GME,166.82,put,07/23/2021,07/15/2021,172.50,14.92,1.42,13.15,14.30,32,73
GME,166.82,call,07/23/2021,07/15/2021,172.50,7.88,-0.27,7.50,8.45,38,35
GME,166.82,put,07/23/2021,07/15/2021,175.00,16.08,0.33,14.70,16.00,123,235
GME,166.82,call,07/23/2021,07/15/2021,175.00,7.13,-0.35,7.15,7.50,157,89
GME,166.82,put,07/23/2021,07/15/2021,177.50,19.80,2.90,16.45,17.80,423,49
GME,166.82,call,07/23/2021,07/15/2021,177.50,6.00,-0.25,6.10,6.75,40,31
GME,166.82,put,07/23/2021,07/15/2021,180.00,19.83,2.08,18.35,19.75,535,404
GME,166.82,call,07/23/2021,07/15/2021,180.00,5.71,-0.04,5.55,6.15,916,365
GME,166.82,put,07/23/2021,07/15/2021,182.50,23.50,2.97,20.15,21.95,19,92
GME,166.82,call,07/23/2021,07/15/2021,182.50,5.30,0.35,5.05,5.60,537,54
GME,166.82,put,07/23/2021,07/15/2021,185.00,25.84,3.33,22.15,24.55,7,204
GME,166.82,call,07/23/2021,07/15/2021,185.00,4.75,0.35,4.60,5.00,143,231
GME,166.82,put,07/23/2021,07/15/2021,187.50,31.18,10.76,24.45,27.00,4,122
GME,166.82,call,07/23/2021,07/15/2021,187.50,4.25,0.33,4.20,4.65,83,98
GME,166.82,put,07/23/2021,07/15/2021,190.00,33.08,6.28,26.50,29.15,59,225
GME,166.82,call,07/23/2021,07/15/2021,190.00,4.20,0.65,3.85,4.30,331,342
GME,166.82,put,07/23/2021,07/15/2021,192.50,34.06,5.16,28.60,31.40,6,29
GME,166.82,call,07/23/2021,07/15/2021,192.50,3.40,0,3.55,3.95,27,50
GME,166.82,put,07/23/2021,07/15/2021,195.00,32.23,6.24,30.55,33.10,22,199
GME,166.82,call,07/23/2021,07/15/2021,195.00,3.31,0.33,3.30,3.70,59,130
GME,166.82,put,07/23/2021,07/15/2021,197.50,34.47,8.25,32.70,35.95,1,390
GME,166.82,call,07/23/2021,07/15/2021,197.50,2.90,0.12,3.05,3.40,60,105
GME,166.82,put,07/23/2021,07/15/2021,200.00,36.72,1.82,35.00,38.30,33,643
GME,166.82,call,07/23/2021,07/15/2021,200.00,3.00,0.27,2.88,3.05,1276,866
GME,166.82,put,07/23/2021,07/15/2021,202.50,29.32,0,36.10,40.65,0,306
GME,166.82,call,07/23/2021,07/15/2021,202.50,2.70,-0.16,2.66,2.94,70,75
GME,166.82,put,07/23/2021,07/15/2021,205.00,46.50,8.62,39.65,42.80,1,318
GME,166.82,call,07/23/2021,07/15/2021,205.00,2.47,0.07,2.48,2.76,64,102
GME,166.82,put,07/23/2021,07/15/2021,207.50,46.60,7.85,40.85,45.40,1,69
GME,166.82,call,07/23/2021,07/15/2021,207.50,2.28,0.27,2.31,2.64,25,78
GME,166.82,put,07/23/2021,07/15/2021,210.00,45.73,1.73,43.25,46.75,15,79
GME,166.82,call,07/23/2021,07/15/2021,210.00,2.30,0.43,2.20,2.42,225,242
GME,166.82,put,07/23/2021,07/15/2021,212.50,29.05,0,45.60,50.15,0,61
GME,166.82,call,07/23/2021,07/15/2021,212.50,1.90,0.06,2.01,2.38,17,71
GME,166.82,put,07/23/2021,07/15/2021,215.00,56.65,23.21,47.95,52.55,6,94
GME,166.82,call,07/23/2021,07/15/2021,215.00,2.06,0.16,1.93,2.18,25,169
GME,166.82,put,07/23/2021,07/15/2021,217.50,58.25,28.60,50.45,54.60,4,1
GME,166.82,call,07/23/2021,07/15/2021,217.50,1.80,-0.04,1.85,2.11,28,206
GME,166.82,put,07/23/2021,07/15/2021,220.00,59.00,9.52,52.75,57.40,2,35
GME,166.82,call,07/23/2021,07/15/2021,220.00,1.72,-0.06,1.75,1.98,168,403
GME,166.82,put,07/23/2021,07/15/2021,222.50,44.56,0,55.20,59.80,0,2
GME,166.82,call,07/23/2021,07/15/2021,222.50,1.65,0.16,1.67,1.89,13,77
GME,166.82,put,07/23/2021,07/15/2021,225.00,65.42,10.37,57.70,62.25,5,16
GME,166.82,call,07/23/2021,07/15/2021,225.00,1.61,0.11,1.61,1.81,42,244
GME,166.82,put,07/23/2021,07/15/2021,227.50,38.29,0,61.20,64.65,0,7
GME,166.82,call,07/23/2021,07/15/2021,227.50,1.60,0,1.55,1.74,9,51
GME,166.82,put,07/23/2021,07/15/2021,230.00,69.62,21.39,62.30,67.05,13,31
GME,166.82,call,07/23/2021,07/15/2021,230.00,1.60,0.20,1.49,1.71,66,157
GME,166.82,put,07/23/2021,07/15/2021,232.50,0,0,64.70,69.55,0,0
GME,166.82,call,07/23/2021,07/15/2021,232.50,1.70,0.49,1.43,1.59,14,63
GME,166.82,put,07/23/2021,07/15/2021,235.00,72.32,19.49,67.10,72.00,2,13
GME,166.82,call,07/23/2021,07/15/2021,235.00,1.42,0.15,1.38,1.53,8,89
GME,166.82,put,07/23/2021,07/15/2021,237.50,54.50,0,69.55,74.45,0,1
GME,166.82,call,07/23/2021,07/15/2021,237.50,1.32,0.07,1.34,1.48,13,45
GME,166.82,put,07/23/2021,07/15/2021,240.00,62.41,0,72.05,76.90,0,8
GME,166.82,call,07/23/2021,07/15/2021,240.00,1.25,-0.05,1.30,1.42,157,232
GME,166.82,put,07/23/2021,07/15/2021,245.00,61.50,0,76.95,81.85,0,15
GME,166.82,call,07/23/2021,07/15/2021,245.00,1.21,-0.20,1.22,1.33,51,245
GME,166.82,put,07/23/2021,07/15/2021,250.00,91.37,29.12,81.85,86.75,5,259
GME,166.82,call,07/23/2021,07/15/2021,250.00,1.24,-0.01,1.14,1.25,223,634
GME,166.82,put,07/23/2021,07/15/2021,252.50,66.13,0,84.30,89.25,0,13
GME,166.82,call,07/23/2021,07/15/2021,252.50,1.19,0.09,1.11,1.22,5,42
GME,166.82,put,07/23/2021,07/15/2021,255.00,90.05,16.93,86.75,91.70,1,12
GME,166.82,call,07/23/2021,07/15/2021,255.00,1.11,-0.09,1.08,1.18,44,151
GME,166.82,put,07/23/2021,07/15/2021,257.50,71.45,0,89.25,94.15,0,4
GME,166.82,call,07/23/2021,07/15/2021,257.50,1.08,-0.61,1.05,1.15,7,31
GME,166.82,put,07/23/2021,07/15/2021,260.00,99.80,24.90,91.70,96.65,9,27
GME,166.82,call,07/23/2021,07/15/2021,260.00,1.00,-0.02,1.01,1.12,63,137
GME,166.82,put,07/23/2021,07/15/2021,262.50,102.25,0,94.10,99.10,2,0
GME,166.82,call,07/23/2021,07/15/2021,262.50,1.01,-0.03,0.98,1.09,2,35
