underlying,underlying_last,type,expiration,quotedate,strike,last,change,bid,ask,volume,openinterest
AMC,36,call,07/16/2021,07/15/2021,38.00,0.87,0.03,0.72,0.87,24639,5752
AMC,36,put,07/16/2021,07/15/2021,39.00,3.55,-2.74,3.40,3.70,3529,4220
AMC,36,call,07/16/2021,07/15/2021,39.00,0.64,-0.05,0.54,0.69,14199,4946
AMC,36,put,07/16/2021,07/15/2021,40.00,4.40,-2.73,4.25,4.45,4528,15110
AMC,36,call,07/16/2021,07/15/2021,40.00,0.46,-0.10,0.45,0.46,88871,19139
AMC,36,put,07/16/2021,07/15/2021,41.00,5.35,-2.65,5.20,5.80,717,1868
AMC,36,call,07/16/2021,07/15/2021,41.00,0.36,-0.10,0.32,0.36,13379,4103
AMC,36,put,07/16/2021,07/15/2021,42.00,6.31,-2.74,5.90,6.60,794,2683
AMC,36,call,07/16/2021,07/15/2021,42.00,0.29,-0.10,0.28,0.29,13124,5134
AMC,36,put,07/16/2021,07/15/2021,43.00,7.25,-2.70,7.00,7.75,630,2397
AMC,36,call,07/16/2021,07/15/2021,43.00,0.24,-0.09,0.23,0.24,4628,4782
AMC,36,put,07/16/2021,07/15/2021,44.00,8.20,-2.70,8.10,8.60,410,3397
AMC,36,call,07/16/2021,07/15/2021,44.00,0.21,-0.09,0.19,0.21,6139,4909
AMC,36,put,07/16/2021,07/15/2021,44.50,8.65,-2.55,8.30,9.10,175,2430
AMC,36,call,07/16/2021,07/15/2021,44.50,0.19,-0.08,0.16,0.20,2272,2360
AMC,36,put,07/16/2021,07/15/2021,45.00,9.15,-2.70,8.95,9.85,1121,6402
AMC,36,call,07/16/2021,07/15/2021,45.00,0.18,-0.08,0.17,0.18,16326,11568
AMC,36,put,07/16/2021,07/15/2021,45.50,9.85,-2.30,9.40,10.45,187,523
AMC,36,call,07/16/2021,07/15/2021,45.50,0.15,-0.08,0.15,0.16,1404,2008
AMC,36,put,07/16/2021,07/15/2021,46.00,11.22,-1.28,10.05,10.95,220,2966
AMC,36,call,07/16/2021,07/15/2021,46.00,0.15,-0.09,0.13,0.15,2845,3709
AMC,36,put,07/16/2021,07/15/2021,46.50,10.65,-2.50,10.55,11.45,288,784
AMC,36,call,07/16/2021,07/15/2021,46.50,0.15,-0.06,0.11,0.16,742,3488
AMC,36,put,07/16/2021,07/15/2021,47.00,11.31,-2.49,10.60,11.95,690,1537
AMC,36,call,07/16/2021,07/15/2021,47.00,0.14,-0.07,0.12,0.14,6674,6198
AMC,36,put,07/16/2021,07/15/2021,47.50,12.00,-2.15,11.10,12.40,123,623
AMC,36,call,07/16/2021,07/15/2021,47.50,0.12,-0.06,0.12,0.13,767,1958
AMC,36,put,07/16/2021,07/15/2021,48.00,12.10,-2.74,11.90,12.45,223,1776
AMC,36,call,07/16/2021,07/15/2021,48.00,0.13,-0.06,0.11,0.13,3699,7611
AMC,36,put,07/16/2021,07/15/2021,48.50,13.04,-1.21,12.50,12.95,117,381
AMC,36,call,07/16/2021,07/15/2021,48.50,0.11,-0.08,0.11,0.12,670,1494
AMC,36,put,07/16/2021,07/15/2021,49.00,14.00,-1.70,13.00,13.60,430,3990
AMC,36,call,07/16/2021,07/15/2021,49.00,0.11,-0.06,0.09,0.11,2010,3718
AMC,36,put,07/16/2021,07/15/2021,49.50,14.10,-2.10,12.95,14.25,50,221
AMC,36,call,07/16/2021,07/15/2021,49.50,0.11,-0.06,0.11,0.12,1055,1494
AMC,36,put,07/16/2021,07/15/2021,50.00,14.05,-2.45,14.05,14.45,2136,7710
